Pixels #,Intensity (a.u.),Wavelength (nm),Raman shift (cm-1),Raman shift (cm-1) adjusted,Filtered Intensity (a.u.),Baselined Filtered Intensity (a.u.)
62.0,7.5641,546.7295804712995,506.41454799577264,505.5590815779106,7.5641,-0.00034532787852636915
63.0,7.564,546.7846183566443,508.255628921205,507.39731531370603,7.5641,-0.0003452690948524406
64.0,7.56488,546.8396562419889,510.0963392473223,509.2351790233097,7.56488,0.0004347893437115502
65.0,7.56493,546.8946941273337,511.9366790860141,511.07267281843826,7.56493,0.0004848482168808843
66.0,7.5655,546.9497320126784,513.7766485491225,512.9097968107608,7.5655,0.0010549075746908443
67.0,7.56597,547.0047698980231,515.616247748448,514.746551111905,7.5655,0.0010549679869900075
68.0,7.56424,547.0598077833679,517.4554767957396,516.5829358334469,7.56514,0.000695029453836149
69.0,7.56514,547.1148456687125,519.2943358027024,518.4189510869188,7.56458,0.00013509161542213377
70.0,7.56458,547.1698835540573,521.1328248810095,520.2545969838213,7.56514,0.0006951539120416683
71.0,7.56519,547.224921439402,522.9709441422729,522.0898736355938,7.56519,0.0007452169035255807
72.0,7.56608,547.2799593247468,524.8086936980676,523.9247811536386,7.56608,0.0016352806399186903
73.0,7.56645,547.3349972100914,526.6460736599171,525.7593196493068,7.56625,0.0018053460109834774
74.0,7.56625,547.3900350954361,528.483084139312,527.5934892339167,7.56625,0.0018054131867346612
75.0,7.56359,547.4450729807809,530.3197252476909,529.4272900187344,7.5656,0.0011554821672410398
76.0,7.5656,547.5001108661256,532.1559970964427,531.2607221149765,7.56417,-0.00027444769722695384
77.0,7.56417,547.5551487514703,533.9918997969146,533.0937856338181,7.56486,0.0004156221639828317
78.0,7.56486,547.610186636815,535.8274334604199,534.9264806864004,7.56446,1.5692440637593563e-05
79.0,7.56446,547.6652245221597,537.6625981982148,536.7588073838075,7.56466,0.00021576273297707615
80.0,7.56466,547.7202624075045,539.4973941215127,538.5907658370808,7.56466,0.00021583324098450873
81.0,7.56817,547.7753002928492,541.3318213414831,540.4223561572178,7.56796,0.0035159039647316703
82.0,7.56796,547.8303381781939,543.1658799692502,542.253578455171,7.56796,0.00351597820336913
83.0,7.56755,547.8853760635386,544.9995701159015,544.084432841856,7.56755,0.003106055956971332
84.0,7.56355,547.9404139488834,546.832891892468,545.9149194281322,7.5648,0.000356136815677921
85.0,7.5648,547.9954518342281,548.6658454099415,547.7450383248197,7.5641,-0.0003437819696321398
86.0,7.5641,548.0504897195727,550.4984307792686,549.5747896426934,7.5648,0.0003562989014342932
87.0,7.56493,548.1055276049175,552.3306481113565,551.4041734924891,7.56428,-0.000163619871353049
88.0,7.56428,548.1605654902622,554.1624975170605,553.2331899848907,7.56428,-0.00016353880768704698
89.0,7.5642,548.215603375607,555.9939791071928,555.061839230539,7.56428,-0.0001634579074858422
90.0,7.56515,548.2706412609517,557.8250929925217,556.890121340031,7.56515,0.0007066228293322041
91.0,7.56643,548.3256791462964,559.6558392837727,558.7180364239209,7.56587,0.0014267042724798173
92.0,7.56587,548.3807170316411,561.4862180916276,560.5455845927195,7.56587,0.0014267871417859013
93.0,7.56499,548.4357549169858,563.3162295267226,562.3727659568916,7.56514,0.0006968714373343232
94.0,7.56514,548.4907928023306,565.1458736996443,564.1995806268532,7.56514,0.0006969564294632136
95.0,7.56642,548.5458306876752,566.9751507209422,566.0260287129825,7.56642,0.00197704211825922
96.0,7.56708,548.60086857302,568.8040607011203,567.8521103256126,7.56642,0.0019771297833894863
97.0,7.56632,548.6559064583647,570.6326037506352,569.6778255750295,7.56638,0.0019372194249411834
98.0,7.56638,548.7109443437095,572.4607799799018,571.5031745714772,7.56632,0.0018773110030156914
99.0,7.56519,548.7659822290541,574.2885894992833,573.3281574251482,7.56519,0.0007474044577202577
100.0,7.56494,548.8210201143988,576.1160324191145,575.152774246207,7.56519,0.0007474986595203958
101.0,7.56623,548.8760579997436,577.9431088496741,576.9770251447613,7.56532,0.0008775936085081426
102.0,7.56532,548.9310958850883,579.7698189011951,578.8009102308738,7.56532,0.0008776894347315434
103.0,7.56395,548.9861337704331,581.5961626838714,580.6244296145682,7.56441,-3.221386171503582e-05
104.0,7.56441,549.0411716557777,583.4221403078492,582.44758340582,7.56441,-3.211719036055882e-05
105.0,7.56494,549.0962095411224,585.247751883238,584.2703717145687,7.56494,0.0004979794488901845
106.0,7.56554,549.1512474264672,587.0729975200953,586.0927946507013,7.5654,0.0009580765859089624
107.0,7.5654,549.2062853118119,588.8978773284371,587.914852324064,7.5654,0.0009581746806164304
108.0,7.56361,549.2613231971566,590.7223914182317,589.7365448444549,7.56361,-0.0008317262668908754
109.0,7.56238,549.3163610825013,592.5465398994131,591.5578723216379,7.56256,-0.0018816280457194523
110.0,7.56256,549.3713989678461,594.3703228818631,593.378834865325,7.56256,-0.001881531705173245
111.0,7.56369,549.4264368531908,596.1937404754198,595.1994325851842,7.56369,-0.0007514372451549178
112.0,7.56495,549.4814747385356,598.0167927898805,597.0196655908435,7.56495,0.0005086564637872826
113.0,7.56514,549.5365126238802,599.8394799349902,598.8395339918777,7.56495,0.0005087506811713993
114.0,7.56446,549.5915505092249,601.6618020204681,600.6590378978366,7.56506,0.0006188454070903404
115.0,7.56506,549.6465883945697,603.4837591559705,602.4781774182065,7.56446,1.894075159558639e-05
116.0,7.56316,549.7016262799144,605.3053514511208,604.296952662442,7.56402,-0.0004209638849674846
117.0,7.56402,549.756664165259,607.1265790154887,606.1153637399426,7.56402,-0.00042086894229687033
118.0,7.56585,549.8117020506038,608.9474419586154,607.9334107600806,7.56585,0.0014092255797013564
119.0,7.56634,549.8667399359485,610.7679403899837,609.7510938321692,7.56634,0.0018993215103817462
120.0,7.56804,549.9217778212933,612.5880744190372,611.568413065483,7.56634,0.0018994193396952852
121.0,7.56584,549.9768157066379,614.4078441551762,613.3853685692529,7.56641,0.001969519067739789
122.0,7.56641,550.0318535919827,616.2272497077645,615.2019604526737,7.56584,0.0013996207645945447
123.0,7.56425,550.0868914773274,618.0462911861088,617.0181888248829,7.56555,0.0011097238605310977
124.0,7.56555,550.1419293626722,619.8649686994795,618.8340537949822,7.56427,-0.00017017193425061805
125.0,7.56427,550.1969672480169,621.6832823571035,620.6495554720293,7.56555,0.001109932100874289
126.0,7.56579,550.2520051333615,623.5012322681555,622.4646939650302,7.56546,0.001020037245488048
127.0,7.56546,550.3070430187063,625.3188185417865,624.2794693829671,7.56579,0.0013501434097289433
128.0,7.56635,550.362080904051,627.1360412870827,626.0938818347573,7.56635,0.0019102509235899845
129.0,7.56794,550.4171187893958,628.952900613097,627.9079314292854,7.56771,0.0032703603470087828
130.0,7.56771,550.4721566747404,630.7693966288333,629.7216182753866,7.56771,0.003270473039802546
131.0,7.56515,550.5271945600851,632.5855294432624,631.534942481863,7.56515,0.0007105890020842054
132.0,7.56215,550.5822324454299,634.4012991652991,633.3479041574611,7.56215,-0.002289294325342084
133.0,7.56108,550.6372703307746,636.216705903823,635.1605034108923,7.56158,-0.0028591799407982066
134.0,7.56158,550.6923082161194,638.0317497676645,636.9727403508182,7.56158,-0.0028590684137803635
135.0,7.56303,550.747346101464,639.84643086561,638.7846150858576,7.56268,-0.0017589597441771687
136.0,7.56268,550.8023839868088,641.660749306416,640.5961277245983,7.56269,-0.0017488528326046193
137.0,7.56269,550.8574218721535,643.4747051987758,642.4072783755657,7.56269,-0.001748747668959716
138.0,7.56477,550.9124597574983,645.2882986513549,644.2180671472573,7.56477,0.0003313557468613837
139.0,7.56531,550.9674976428429,647.1015297727597,646.0284941481116,7.56531,0.0008714594938945552
140.0,7.56651,551.0225355281876,648.9143986715732,647.8385594865433,7.56649,0.00205156411202978
141.0,7.56649,551.0775734135324,650.7269054563196,649.6482632709093,7.56649,0.0020516707809958845
142.0,7.56428,551.1326112988771,652.5390502354865,651.4576056095291,7.56559,0.0011517795009003962
143.0,7.56559,551.1876491842218,654.3508331175092,653.2665866106703,7.56471,0.0002718893721258553
144.0,7.56471,551.2426870695665,656.162254210797,655.0752063825746,7.56559,0.0011519995151232365
145.0,7.56583,551.2977249549112,657.9733136236987,656.8834650334234,7.5654,0.0009621108096604658
146.0,7.5654,551.352762840256,659.7840114645303,658.691362671365,7.5654,0.0009622230659180886
147.0,7.56421,551.4078007256007,661.5943478415604,660.4988994045007,7.5651,0.0006623362840070257
148.0,7.5651,551.4628386109454,663.4043228630096,662.3060753408835,7.5651,0.0006624501641541158
149.0,7.56536,551.5178764962901,665.2139366370683,664.1128905885366,7.56536,0.000922564706473672
150.0,7.56742,551.5729143816349,667.0231892718725,665.919345255429,7.56536,0.0009226801709809607
151.0,7.56499,551.6279522669796,668.8320808755218,667.7254394494929,7.56499,0.0005527965577911687
152.0,7.56391,551.6829901523242,670.6406115560611,669.5311732786062,7.56391,-0.0005270865028359495
153.0,7.56342,551.738028037669,672.4487814215095,671.3365468506207,7.56391,-0.0005269700902994501
154.0,7.56449,551.7930659230137,674.2565905798318,673.1415602733347,7.56401,-0.0004268542044831847
155.0,7.56401,551.8481038083585,676.0640391389517,674.9462136545045,7.56449,5.326125468041454e-05
156.0,7.56506,551.9031416937032,677.8711272067495,676.7505071018439,7.5647,0.00026337676708187985
157.0,7.5647,551.9581795790479,679.67785489106,678.5544407230208,7.5647,0.00026349254274471434
158.0,7.56459,552.0132174643926,681.484222299683,680.3580146256684,7.56459,0.00015360858178414816
159.0,7.56381,552.0682553497373,683.2902295403711,682.1612289173726,7.56381,-0.0006262752256356308
160.0,7.56205,552.1232932350821,685.095876720831,683.9640837056735,7.56205,-0.00238615965903044
161.0,7.56104,552.1783311204267,686.9011639487242,685.766579098066,7.56205,-0.002386046477251824
162.0,7.56276,552.2333690057715,688.7060913316834,687.5687152020167,7.56276,-0.0016759356801863134
163.0,7.56458,552.2884068911162,690.5106589772835,689.3704921249338,7.56458,0.00014417344182771075
164.0,7.56472,552.343444776461,692.3148669930619,691.1719099741886,7.56472,0.000284282707950112
165.0,7.56503,552.3984826618056,694.1187154865087,692.9729688571048,7.56503,0.0005943922582307692
166.0,7.56569,552.4535205471503,695.9222045650856,694.773668880978,7.56503,0.0005945024026523527
167.0,7.5648,552.5085584324951,697.725334336196,696.5740101530455,7.5648,0.0003646131413246323
168.0,7.56312,552.5635963178398,699.5281049072063,698.3739927805076,7.56312,-0.001315275755549905
169.0,7.56226,552.6186342031846,701.330516385437,700.173616870519,7.56226,-0.0021751659670261603
170.0,7.56221,552.6736720885292,703.1325688781702,701.9728825301958,7.56226,-0.0021750583524724476
171.0,7.56478,552.728709973874,704.9342624926486,703.7717898666147,7.56478,0.0003450470882189194
172.0,7.56521,552.7837478592187,706.7355973360629,705.5703389868008,7.56521,0.0007751528738078051
173.0,7.56563,552.8387857445634,708.536573515565,707.3685299977403,7.56521,0.0007752594342269603
174.0,7.5638,552.8938236299081,710.3371911382629,709.1663630063755,7.5638,-0.0006346332304190128
175.0,7.56344,552.9488615152528,712.1374503112304,710.9638381196146,7.5638,-0.0006345265293923319
176.0,7.56513,553.0038994005976,713.9373511414869,712.7609554443115,7.56477,0.00033557953741247815
177.0,7.56477,553.0589372859423,715.7368937360172,714.5577150872857,7.56477,0.00033568593965060955
178.0,7.56111,553.113975171287,717.5360782017563,716.3541171553065,7.56155,-0.0028842073225723297
179.0,7.56155,553.1690130566317,719.3349046456018,718.1501617551066,7.56155,-0.0028841034673225963
180.0,7.56244,553.2240509419764,721.1333731744107,719.9458489933775,7.56244,-0.0019940024944968826
181.0,7.56371,553.2790888273212,722.9314838949965,721.7411789767675,7.56285,-0.001583903514590368
182.0,7.56285,553.3341267126659,724.7292369141228,723.5361518118751,7.56334,-0.0010938061177574454
183.0,7.56334,553.3891645980106,726.526632338516,725.3307676052618,7.56334,-0.0010937098141807766
184.0,7.5639,553.4442024833553,728.3236702748663,727.1250264634526,7.5639,-0.000533614603765109
185.0,7.56501,553.4992403687,730.1203508298134,728.9189284929225,7.5639,-0.0005335199267086921
186.0,7.56299,553.5542782540448,731.9166741099541,730.7124738001032,7.56501,0.0005765742170815713
187.0,7.56588,553.6093161393894,733.7126402218435,732.5056624913851,7.56588,0.0014466689372003572
188.0,7.56683,553.6643540247342,735.5082492720047,734.2984946731268,7.56683,0.0023967651034277893
189.0,7.5688,553.7193919100789,737.3035013669041,736.0909704516299,7.5676,0.0031668636655917126
190.0,7.5676,553.7744297954237,739.0983966129713,737.8830899331592,7.56803,0.0035969653936387402
191.0,7.56803,553.8294676807684,740.892935116597,739.6748532239411,7.56803,0.003597070717602513
192.0,7.56804,553.884505566113,742.6871169841196,741.4662604301495,7.56803,0.003597179637591097
193.0,7.56551,553.9395434514578,744.4809423218517,743.2573116579326,7.56771,0.00327729215371253
194.0,7.56771,553.9945813368025,746.2744112360494,745.0480070133822,7.56681,0.0023774079461258424
195.0,7.56681,554.0496192221473,748.0675238329321,746.8383466025533,7.56771,0.003277526115121887
196.0,7.56861,554.1046571074919,749.8602802186736,748.6283305314556,7.56681,0.002377647560642515
197.0,7.56676,554.1596949928366,751.6526804994105,750.4179589060617,7.56676,0.0023277713829861213
198.0,7.56594,554.2147328781814,753.4447247812366,752.2072318323011,7.56594,0.001507897532289526
199.0,7.56534,554.2697707635261,755.2364131701997,753.9961494160577,7.56534,0.0009080251889077573
200.0,7.5649,554.3248086488709,757.0277457723089,755.7847117631766,7.56534,0.0009081537531772099
201.0,7.56535,554.3798465342155,758.8187226935253,757.5729189794552,7.56535,0.0009182832252268014
202.0,7.56555,554.4348844195603,760.6093440397777,759.3607711706583,7.56555,0.0011184136151811686
203.0,7.56638,554.489922304905,762.3996099169494,761.1482684425055,7.56638,0.0019485451230973894
204.0,7.56649,554.5449601902498,764.1895204308735,762.9354109006663,7.56649,0.002058678578845452
205.0,7.56824,554.5999980755944,765.9790756873488,764.7221986507758,7.56664,0.002208814092527156
206.0,7.56664,554.6550359609391,767.7682757921368,766.508631798432,7.56667,0.0022389518142400533
207.0,7.56667,554.7100738462839,769.5571208509474,768.2947104491813,7.56664,0.002209091774110661
208.0,7.56453,554.7651117316286,771.3456109694514,770.080434708531,7.56466,0.00022923394229046323
209.0,7.56466,554.8201496169733,773.1337462532758,771.865804681945,7.56453,9.937633960355186e-05
210.0,7.56446,554.875187502318,774.9215268080156,773.6508204748548,7.56456,0.00012951883624801042
211.0,7.56456,554.9302253876627,776.7089527392114,775.4354821926377,7.56446,2.9661462352947865e-05
212.0,7.56412,554.9852632730075,778.4960241523711,777.2197899406385,7.56456,0.00012980411810570303
213.0,7.56545,555.0403011583522,780.282741152953,779.0037438241527,7.56545,0.0010199469036056286
214.0,7.56661,555.0953390436969,782.069103846374,780.7873439484338,7.56661,0.002180090708633564
215.0,7.56809,555.1503769290416,783.855112338023,782.5705904187079,7.5675,0.0030702366929746816
216.0,7.5675,555.2054148143864,785.6407667332322,784.3534833401442,7.56809,0.003660385746579564
217.0,7.56879,555.2604526997311,787.4260671372953,786.1360228178736,7.5675,0.0030705384595064444
218.0,7.56675,555.3154905850757,789.2110136554619,787.9182089569831,7.56702,0.002590694241998648
219.0,7.56702,555.3705284704205,790.995606392952,789.7000418625298,7.56675,0.0023208526143054797
220.0,7.56604,555.4255663557652,792.7798454549309,791.4815216395164,7.56702,0.00259101330665068
221.0,7.5674,555.48060424111,794.5637309465271,793.2626483929088,7.56707,0.002641176589130545
222.0,7.56707,555.5356421264546,796.3472629728217,795.0434222276256,7.56707,0.0026413425118985145
223.0,7.56558,555.5906800117993,798.1304416388715,796.8238432485612,7.56609,0.0016615110751185824
224.0,7.56609,555.6457178971441,799.9132670496707,798.6039115605473,7.56609,0.001661681299217399
225.0,7.56663,555.7007557824888,801.6957393101854,800.383627268388,7.56609,0.0016618531843626272
226.0,7.56528,555.7557936678336,803.4778585253315,802.1629904768364,7.56613,0.0017020267307268355
227.0,7.56613,555.8108315531782,805.2596247999883,803.94200129061,7.56528,0.0008522019784704682
228.0,7.56477,555.865869438523,807.0410382389958,805.7206598143867,7.56491,0.00048237807806117416
229.0,7.56491,555.9209073238677,808.8220989471489,807.4989661527991,7.56477,0.00034255465981836153
230.0,7.56424,555.9759452092125,810.6028070292009,809.2769204104387,7.56491,0.00048273158397815763
231.0,7.56504,556.0309830945571,812.3831625898598,811.0545226918515,7.56475,0.0003229089906584548
232.0,7.56475,556.0860209799018,814.1631657338053,812.8317731015552,7.56504,0.0006130867201052936
233.0,7.56521,556.1410588652466,815.9428165656607,814.6086717440114,7.56521,0.0007832650623766924
234.0,7.56541,556.1960967505913,817.7221151900167,816.3852187236491,7.56541,0.0009834441875815614
235.0,7.56593,556.2511346359361,819.5010617114187,818.1614141448522,7.56541,0.0009836242958236596
236.0,7.56474,556.3061725212807,821.2796562343709,819.9372581119628,7.56593,0.0015038053872835633
237.0,7.56732,556.3612104066254,823.0578988633404,821.7127507292868,7.56716,0.0027339879819638924
238.0,7.56716,556.4162482919702,824.835789702751,823.4878921010863,7.56716,0.0027341733097179244
239.0,7.56707,556.4712861773149,826.6133288569789,825.2626823315765,7.56707,0.002644361370729875
240.0,7.56644,556.5263240626596,828.3905164303656,827.0371215249369,7.56648,0.0020545520752079938
241.0,7.56648,556.5813619480043,830.1673525272155,828.8112097853111,7.56644,0.002014744833487292
242.0,7.56643,556.6363998333491,831.9438372517812,830.5849472167905,7.56648,0.002054939605772077
243.0,7.56694,556.6914377186938,833.7199707082787,832.3583339234294,7.56649,0.0020651364322441523
244.0,7.56649,556.7464756040386,835.4957530008863,834.1313700092456,7.56691,0.0024853353230973596
245.0,7.56691,556.8015134893832,837.2711842337312,835.904055578205,7.56662,0.0021955366984265368
246.0,7.56662,556.8565513747279,839.0462645109162,837.6763907342494,7.56691,0.0024857402685007912
247.0,7.56756,556.9115892600727,840.8209939364878,839.4483755812643,7.56756,0.003135946323453709
248.0,7.56856,556.9666271454174,842.5953726144556,841.2200102230987,7.56814,0.0037161555133575774
249.0,7.56814,557.021665030762,844.369400648786,842.991294763558,7.56814,0.003716368418334781
250.0,7.56702,557.0767029161068,846.1430781434173,844.7622293064198,7.56808,0.0036565850385983367
251.0,7.56808,557.1317408014515,847.9164052022287,846.5328139554028,7.56808,0.0036568053143701817
252.0,7.56845,557.1867786867963,849.6893819290698,848.3030488141958,7.56845,0.004027029245872171
253.0,7.57008,557.2418165721409,851.4620084277398,850.0729339864376,7.56845,0.004027257203284229
254.0,7.56775,557.2968544574857,853.2342848020119,851.842469575741,7.56775,0.003327489186835564
255.0,7.56754,557.3518923428304,855.0062111556053,853.6116556856647,7.56754,0.003117724496846108
256.0,7.56592,557.4069302281752,856.7777875922023,855.3804924197306,7.56592,0.0014979629235858383
257.0,7.56571,557.4619681135199,858.549014215444,857.1489798814195,7.56571,0.0012882028477001484
258.0,7.56361,557.5170059988645,860.3198911289259,858.9171181741667,7.56546,0.0010384440594997102
259.0,7.56546,557.5720438842093,862.0904184362173,860.6849074013816,7.56546,0.0010386863093128085
260.0,7.56773,557.627081769554,863.8605962408294,862.452347666415,7.56773,0.0033089295973844912
261.0,7.56872,557.6821196548988,865.6304246462448,864.2194390725896,7.56808,0.003659176193355762
262.0,7.56808,557.7371575402434,867.3999037558922,865.9861817231741,7.56808,0.003659426447423897
263.0,7.56663,557.7921954255881,869.1690336731762,867.7525757214132,7.56752,0.003099680359837542
264.0,7.56752,557.8472333109329,870.9378145014515,869.5186211705019,7.56732,0.0028999373709357457
265.0,7.56732,557.9022711962776,872.7062463440276,871.2843181735898,7.56732,0.0029001972810149823
266.0,7.56724,557.9573090816223,874.474329304179,873.0496668337917,7.56732,0.002900460090334178
267.0,7.56829,558.012346966967,876.2420634851413,874.8146672541835,7.56741,0.0029907257991554914
268.0,7.56741,558.0673848523118,878.0094489901089,876.5793195378001,7.56829,0.003870994497726876
269.0,7.56857,558.1224227376565,879.7764859222283,878.3436237876284,7.56829,0.00387126706618357
270.0,7.56829,558.1774606230013,881.5431743846116,880.1075801066212,7.56829,0.00387154350479868
271.0,7.56783,558.2324985083459,883.3095144803252,881.8711885976853,7.56814,0.0037218238138452264
272.0,7.56814,558.2875363936906,885.0755063124072,883.6344493636997,7.56814,0.00372210784362359
273.0,7.56907,558.3425742790354,886.8411499838442,885.3973625074914,7.56857,0.004152395594416269
274.0,7.56857,558.3976121643801,888.6064455975807,887.159928131846,7.56907,0.004652687496463415
275.0,7.56992,558.4526500497248,890.3713932565207,888.9221463395082,7.56904,0.004622984050026702
276.0,7.56904,558.5076879350695,892.1359930635421,890.6840172331969,7.56992,0.005503285225400667
277.0,7.57085,558.5627258204142,893.9002451214661,892.4455409155743,7.57085,0.006433591902882618
278.0,7.5709,558.617763705759,895.6641495330795,894.206717489268,7.57085,0.0064339050128507935
279.0,7.56981,558.6728015911037,897.4277064011256,895.9675470568629,7.5709,0.006484224555616258
280.0,7.57133,558.7278394764484,899.1909158283088,897.728029720904,7.57133,0.006914550581504031
281.0,7.57369,558.7828773617931,900.9537779173008,899.4881655839047,7.57369,0.009274883520902222
282.0,7.57546,558.8379152471379,902.7162927707192,901.2479547483234,7.57546,0.011045225734774178
283.0,7.57915,558.8929531324826,904.4784604911489,903.0073973165869,7.57915,0.014735567948647166
284.0,7.58508,558.9479910178272,906.2402811811318,904.7664933910781,7.58508,0.02066591016251884
285.0,7.5947,559.003028903172,908.0017549431747,906.5252430741456,7.5947,0.030286252376391154
286.0,7.60832,559.0580667885167,909.7628818797391,908.2836464680922,7.60832,0.043906594590263026
287.0,7.62978,559.1131046738615,911.5236620932475,910.041703675182,7.62978,0.06536693680413475
288.0,7.65038,559.1681425592061,913.2840956860765,911.7994147976336,7.65038,0.08596727901800616
289.0,7.66824,559.2231804445508,915.0441827605773,913.5567799376396,7.66824,0.10382762123187739
